smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85
c1ncn(CCCCCn2cncn2)n1,-0.040633515,0.050218128,0.043745726,-0.078036875,0.06722387,-5.0421804e-06,6.6164415e-05,0.021934627,-0.11499782,-0.0101177115,0.016521566,0.030441761,-0.016051516,-0.08033223,-0.013260627,-0.11515751,0.091751754,0.033822905,0.039843053,0.04563257,-0.07961686,-0.005579926,-0.0791938,-0.08780127,0.09166058,0.013843399,-0.11242868,0.050729763,-0.07241748,-0.0109149255,0.028595459,-0.028326467,-0.036925267,0.0056056376,0.032191515,-0.039350566,0.011529725,0.021320973,0.067742035,-0.03188598,0.0030835494,-0.043314464,0.058485717,-0.095455974,-0.019902356,0.06413256,-0.010799819,0.09387949,-0.026452284,-0.04485541,0.05784153,0.01259344,0.073565334,0.004867837,0.038182564,-0.07410458,-0.12998444,-0.059429552,0.084910884,0.025853693,0.06664133,0.10169387,-0.00832437,-0.1300984,0.07110279,0.014669896,0.06838747,0.054293353,-0.11860503,-0.017838148,0.031889036,0.049507674,-0.053179383,-0.04653879,-0.01588846,0.035107207,0.022543412,0.11471612,-0.0031256434,0.0026330221,-0.0060094334,0.017387483,0.007761223,-0.060900524,-0.04328935,-0.048742738
CN(C)CCCN(C)C,-0.040613636,0.050240222,0.04374861,-0.07802833,0.06724978,-1.1019874e-05,8.785585e-05,0.021955546,-0.114982076,-0.010139314,0.016564209,0.030414302,-0.016076267,-0.080314144,-0.013260368,-0.11519871,0.09178889,0.033842675,0.039847158,0.0456154,-0.0796119,-0.005583048,-0.079192,-0.08779817,0.091659196,0.013853376,-0.11243034,0.05075434,-0.07239978,-0.010917429,0.028605243,-0.028325036,-0.036924206,0.005636845,0.032169998,-0.039370555,0.011507433,0.021302426,0.067725964,-0.03188112,0.0030766167,-0.0432937,0.058521092,-0.09546305,-0.019892462,0.06413467,-0.010791151,0.093895495,-0.026457824,-0.04484783,0.05782506,0.012633812,0.073520035,0.0048677437,0.038223065,-0.07407823,-0.12999405,-0.059443597,0.084903255,0.02582515,0.06663811,0.10169336,-0.00831455,-0.13011876,0.07111432,0.014691205,0.06836675,0.05432254,-0.11859679,-0.01784605,0.0318942,0.049502924,-0.053151492,-0.04656366,-0.015864506,0.03509396,0.02255038,0.114724465,-0.0031204,0.002632697,-0.006058164,0.017370934,0.0077357674,-0.06089048,-0.043289077,-0.048757736
NCc1cccnc1,-0.04062697,0.05022697,0.043748513,-0.07802433,0.067238264,1.2000091e-05,8.0268364e-05,0.021943761,-0.11499371,-0.010133822,0.016538745,0.030425955,-0.016064271,-0.08031899,-0.013247283,-0.115172125,0.091772266,0.03383872,0.039850097,0.0456305,-0.07959975,-0.005595725,-0.07918477,-0.08779758,0.091660336,0.013858407,-0.11241625,0.05073387,-0.07239875,-0.010904893,0.028612196,-0.028332904,-0.036917225,0.0055970335,0.032154303,-0.039345957,0.0115134865,0.021313306,0.0677278,-0.031887174,0.0030730963,-0.04330071,0.058505066,-0.0954643,-0.019905822,0.06414218,-0.0107858805,0.09388839,-0.02644474,-0.044841804,0.057831272,0.012614805,0.07353929,0.004872542,0.038193733,-0.07409743,-0.12998986,-0.059428073,0.08490047,0.02585081,0.06664149,0.10169697,-0.008320924,-0.13009928,0.07109792,0.014680543,0.06838084,0.054300107,-0.11858743,-0.017844811,0.031893812,0.049511105,-0.053179596,-0.046551466,-0.0158831,0.03510974,0.022548791,0.11471862,-0.0031280108,0.0026242556,-0.0060335696,0.017380752,0.007748427,-0.060891144,-0.043282215,-0.048746847
CCc1nc2ccccc2n1CCCCn1c(CC)nc2ccccc21,-0.04064728,0.050210714,0.04373673,-0.07804479,0.067212015,-3.2875687e-07,6.0367398e-05,0.021917086,-0.11499716,-0.010106034,0.016502691,0.030448835,-0.016047135,-0.08034806,-0.013252517,-0.11514084,0.09173712,0.033804648,0.039847832,0.045644306,-0.07961048,-0.0055891313,-0.079187945,-0.08780124,0.09166355,0.013841158,-0.11242615,0.05070744,-0.072423145,-0.010911733,0.028605212,-0.028327592,-0.036922965,0.0055790935,0.032195646,-0.039325766,0.011537347,0.021334378,0.06774476,-0.031886425,0.003086958,-0.043320898,0.05847713,-0.09545005,-0.01991469,0.06413002,-0.010800985,0.09387557,-0.026441462,-0.044849828,0.057866298,0.012576572,0.07358643,0.0048644654,0.0381563,-0.074118085,-0.12998079,-0.059410475,0.0849068,0.025876062,0.066643134,0.10169727,-0.008322537,-0.13009365,0.07108831,0.014663541,0.06840795,0.054279983,-0.11859979,-0.017840395,0.031893767,0.049508244,-0.053192288,-0.046525694,-0.015907489,0.035115093,0.02253873,0.11471328,-0.0031208582,0.0026377914,-0.0059934705,0.017404744,0.0077724396,-0.060907707,-0.043303765,-0.048740268
CCc1nc2ccccc2[nH]1,-0.04063627,0.05022114,0.043740325,-0.078031205,0.06722734,9.722076e-06,7.168017e-05,0.021930369,-0.114992775,-0.010121394,0.016520454,0.030434076,-0.01605796,-0.08032763,-0.013247386,-0.11515862,0.091761105,0.033829674,0.03985263,0.04563704,-0.079604134,-0.0056012124,-0.07918315,-0.08779842,0.091662005,0.013851171,-0.11241906,0.050724067,-0.072406255,-0.010906965,0.02861045,-0.028329454,-0.03692394,0.005582051,0.03216582,-0.039336875,0.011522099,0.021322783,0.06773391,-0.031885516,0.0030772537,-0.04330814,0.058497753,-0.09546098,-0.019911047,0.0641371,-0.010789868,0.09387945,-0.026437204,-0.04484299,0.05784671,0.012602841,0.07356064,0.004867751,0.03818012,-0.074106336,-0.12998924,-0.05942072,0.084896,0.025863681,0.066639274,0.101694115,-0.008320898,-0.13009855,0.0710939,0.014673636,0.068393216,0.05428976,-0.11859138,-0.017842405,0.031895246,0.049511902,-0.053185385,-0.04653867,-0.015893131,0.035114203,0.022547308,0.11471909,-0.003131384,0.0026270272,-0.006019097,0.01738808,0.007756276,-0.060895316,-0.04328604,-0.048747387
CCCc1nc2ccccc2[nH]1,-0.040635712,0.05022338,0.043741092,-0.0780304,0.06722943,7.0468523e-06,7.17449e-05,0.021930559,-0.114991136,-0.0101212,0.016523393,0.030434735,-0.016060118,-0.08032902,-0.013248906,-0.115161754,0.09176165,0.033832535,0.039852113,0.04563415,-0.07960631,-0.005600862,-0.07918376,-0.08779763,0.09166103,0.013850722,-0.112421006,0.050728958,-0.072404265,-0.010908,0.028612643,-0.02833017,-0.036921732,0.0055858907,0.032167703,-0.03933968,0.011522166,0.021320587,0.06773305,-0.03188503,0.0030769072,-0.043307625,0.058499847,-0.09546003,-0.01991073,0.06413583,-0.01079023,0.09388042,-0.026441995,-0.044844028,0.05784573,0.01260289,0.07355796,0.0048695914,0.03818235,-0.07410545,-0.12998904,-0.05942259,0.084895834,0.025859904,0.06663816,0.101692855,-0.008321717,-0.1301004,0.07109535,0.014675132,0.06838983,0.05429212,-0.118592784,-0.017840937,0.03189585,0.049510658,-0.05318516,-0.04654062,-0.015890185,0.0351134,0.022547638,0.11472088,-0.0031293202,0.0026287502,-0.0060210377,0.017387312,0.0077525307,-0.06089399,-0.043286454,-0.04874617
c1cc2cc(c1)CNCCN1CCNCc3cccc(c3)CNCCN(CCNC2)CCNCc2cccc(c2)CNCC1,-0.040654153,0.050206296,0.04373295,-0.07804069,0.06720947,-5.2526593e-06,6.5684784e-05,0.021922234,-0.115003936,-0.010104148,0.016500898,0.030446455,-0.016046371,-0.08036268,-0.013262833,-0.115127176,0.091727555,0.033787377,0.039848402,0.045644514,-0.07961103,-0.005573962,-0.079200484,-0.0878081,0.09164523,0.013841831,-0.11243774,0.05070925,-0.07242726,-0.010922177,0.028583394,-0.028319843,-0.036911752,0.005597966,0.032218926,-0.039321736,0.011535224,0.02134253,0.06774886,-0.031876337,0.0031073242,-0.04333543,0.058465652,-0.09542994,-0.019896245,0.06414449,-0.010797818,0.093868285,-0.026451137,-0.044860125,0.057873078,0.012548701,0.07360399,0.0048774034,0.03815459,-0.074111,-0.12997426,-0.059420608,0.0849361,0.025870252,0.06665766,0.10169576,-0.008349847,-0.13009652,0.07108371,0.014653179,0.06841698,0.054280557,-0.11859478,-0.017852673,0.031896062,0.049503095,-0.053190574,-0.046540104,-0.015914403,0.035116065,0.022534382,0.11469388,-0.003119273,0.002661313,-0.0059697255,0.017416898,0.007774374,-0.060917392,-0.04330547,-0.04871994
c1cc2nc(c1)CNCCN1CCNCc3cccc(n3)CNCCN(CCNC2)CCNCc2cccc(n2)CNCC1,-0.04064713,0.0502071,0.043735374,-0.07804303,0.06721016,-1.2042932e-05,6.896071e-05,0.021928743,-0.115012616,-0.010111235,0.016501607,0.03044935,-0.016035888,-0.08035748,-0.013268007,-0.11512125,0.091721326,0.033779882,0.03984455,0.045651518,-0.07960775,-0.0055566356,-0.07920747,-0.08781214,0.09164614,0.013841661,-0.1124382,0.050703563,-0.072433695,-0.010921238,0.028571105,-0.028319053,-0.036917917,0.0055967397,0.032227,-0.039323553,0.011542814,0.021338006,0.06775133,-0.03187482,0.0031112507,-0.04333792,0.058455482,-0.09542841,-0.019891636,0.06414669,-0.010799509,0.09387146,-0.026457883,-0.04486667,0.057867102,0.012541127,0.073604636,0.0048775673,0.038151152,-0.07411536,-0.12997416,-0.059418317,0.08494045,0.02587013,0.066658795,0.10170365,-0.00834389,-0.13008964,0.07108248,0.014649619,0.06842101,0.054285597,-0.11859635,-0.017848743,0.031886168,0.049506545,-0.05318986,-0.046539016,-0.01591549,0.035116613,0.02252686,0.11468619,-0.0031192675,0.0026613604,-0.005967267,0.01741191,0.0077860323,-0.060922068,-0.043307014,-0.048715692
Cn1ccnc1,-0.040620934,0.050232403,0.043747626,-0.07802519,0.06724028,9.292271e-06,8.0962665e-05,0.021951828,-0.11499269,-0.010136936,0.01654417,0.030419216,-0.016063206,-0.08031254,-0.013246603,-0.115180045,0.09178153,0.03384363,0.039850634,0.045624852,-0.07960406,-0.0055905823,-0.079187445,-0.08779631,0.091662295,0.013854931,-0.112418786,0.05074231,-0.07240301,-0.010908576,0.028607763,-0.028328687,-0.036925398,0.005606455,0.03215602,-0.039354138,0.011511497,0.021309242,0.06772532,-0.031882856,0.0030715987,-0.04330097,0.058507234,-0.09546965,-0.01990295,0.06413655,-0.010784287,0.09388665,-0.02644518,-0.044842638,0.057828434,0.012624836,0.07353103,0.0048709027,0.038202748,-0.074092515,-0.12999332,-0.0594351,0.08489813,0.025843494,0.06663987,0.10169315,-0.008317869,-0.13010308,0.071105324,0.014682095,0.06837761,0.054304715,-0.11858862,-0.017842693,0.03188995,0.049512815,-0.053166475,-0.046552554,-0.01587886,0.035104707,0.022550263,0.11472255,-0.003128631,0.0026238775,-0.00604631,0.01737363,0.0077477293,-0.060891908,-0.043281972,-0.048752952
CNCCCCCCNC,-0.04061618,0.050237894,0.043751907,-0.07802439,0.067251354,-5.5050477e-06,8.738274e-05,0.021950215,-0.11498576,-0.010138206,0.016566554,0.03041593,-0.01607744,-0.08031713,-0.013260277,-0.11519578,0.09178756,0.033851445,0.039844874,0.045614287,-0.07961668,-0.0055881515,-0.07918926,-0.08779181,0.09165777,0.013858382,-0.11242697,0.05075606,-0.07239587,-0.010918241,0.028612588,-0.028328381,-0.036915183,0.005639719,0.03216446,-0.03936802,0.011502828,0.021299206,0.06772388,-0.031886563,0.0030725375,-0.04329538,0.058519185,-0.09545897,-0.019895691,0.06413971,-0.01079138,0.09388672,-0.026462551,-0.044847403,0.05782313,0.012629859,0.07351943,0.004872188,0.038215697,-0.07408253,-0.12999369,-0.059445344,0.08490453,0.025825106,0.06663633,0.10168749,-0.0083209425,-0.13011622,0.07111229,0.014689508,0.068362504,0.05431543,-0.118592516,-0.017849669,0.03189835,0.049502883,-0.053154826,-0.0465699,-0.015861027,0.035092264,0.02255227,0.11472459,-0.003118137,0.0026326291,-0.0060576573,0.017377298,0.0077311494,-0.060887013,-0.043290954,-0.048752718
c1ccc(-c2nc(-c3ccccn3)c(-c3ccccn3)nc2-c2ccccn2)nc1,-0.040647604,0.05020579,0.043738764,-0.07804233,0.06720563,-1.8514693e-06,5.5214856e-05,0.021921173,-0.11500408,-0.01011139,0.016491456,0.030455187,-0.0160333,-0.080348454,-0.013250604,-0.115128264,0.09172386,0.033792354,0.03983991,0.045655042,-0.07959726,-0.0055702087,-0.07920065,-0.08781154,0.09166667,0.013841762,-0.11242296,0.05069959,-0.072426505,-0.010907391,0.028584523,-0.028334916,-0.036926717,0.005572509,0.03220339,-0.039323296,0.011544099,0.02133888,0.067759305,-0.031882793,0.003095433,-0.04332955,0.058456928,-0.095450185,-0.019912146,0.06413195,-0.010804366,0.09387694,-0.026447076,-0.044862572,0.05786291,0.012554904,0.07359922,0.0048719794,0.038144484,-0.07411456,-0.12998155,-0.059413426,0.084917635,0.025885232,0.066658616,0.101708405,-0.008324072,-0.13007872,0.07109127,0.014658936,0.06841581,0.054278005,-0.11860219,-0.017827893,0.031883016,0.04949981,-0.05320631,-0.04652431,-0.015911143,0.035118837,0.022533014,0.1146994,-0.0031255912,0.0026358068,-0.005963847,0.017408408,0.0077933916,-0.060918435,-0.043297358,-0.048732128
Cc1cc(C)nc(N)n1,-0.040623896,0.050226323,0.043743495,-0.07802305,0.06723981,8.2645565e-06,7.758243e-05,0.021944681,-0.114991926,-0.010127807,0.016534725,0.030424375,-0.016061977,-0.080317765,-0.013251297,-0.11517428,0.09176932,0.033835776,0.039850987,0.04563114,-0.07960082,-0.005600162,-0.079183094,-0.087800466,0.091656804,0.013853634,-0.11241906,0.05073312,-0.07240335,-0.010907341,0.02861209,-0.02832853,-0.03692142,0.0055939285,0.03215756,-0.039346263,0.011516038,0.021314938,0.06773067,-0.03188781,0.003076017,-0.043300387,0.05850287,-0.09546428,-0.019906549,0.06414225,-0.01079047,0.09388529,-0.026445426,-0.044841506,0.05783238,0.012610593,0.0735421,0.0048673414,0.038195122,-0.07409957,-0.12998825,-0.059429303,0.084897414,0.02585196,0.0666396,0.101697445,-0.0083225,-0.13010249,0.071096495,0.014678667,0.06838338,0.05429849,-0.1185908,-0.017843505,0.031896204,0.049512662,-0.053178582,-0.046545982,-0.015882589,0.035110217,0.022547323,0.11472117,-0.0031265318,0.0026236214,-0.0060304254,0.017381605,0.0077535813,-0.06089305,-0.043287724,-0.04875244
Cc1ccnc2ccccc12,-0.04063175,0.0502228,0.043742694,-0.078029245,0.06723255,1.1479948e-05,7.4931886e-05,0.021936102,-0.11498744,-0.010123096,0.016529502,0.03043098,-0.016062852,-0.080321416,-0.013246812,-0.11516498,0.09176264,0.03383492,0.039848246,0.0456319,-0.07960251,-0.005603906,-0.07917981,-0.08780132,0.091663815,0.013848289,-0.1124166,0.050733037,-0.0724026,-0.010904912,0.028619958,-0.028335176,-0.0369189,0.0055856295,0.03216219,-0.0393394,0.011525217,0.021322295,0.06773065,-0.031888474,0.0030736588,-0.043294616,0.05850283,-0.095472135,-0.019914657,0.06413402,-0.010786011,0.09388891,-0.026441526,-0.044834733,0.057843175,0.0126127815,0.07354881,0.0048694797,0.03818617,-0.074106276,-0.12998416,-0.05942066,0.084890224,0.025858082,0.06663321,0.101703,-0.008316897,-0.13009858,0.07109158,0.014684084,0.06838543,0.054297343,-0.11859411,-0.01784294,0.03189346,0.049512643,-0.05319021,-0.0465409,-0.015888024,0.035115782,0.022546172,0.114725664,-0.003129959,0.002622053,-0.006025687,0.017383121,0.0077515626,-0.06089399,-0.043284528,-0.048750658
Cc1ccc2ncccc2c1,-0.040631656,0.050221022,0.043742366,-0.07802676,0.067233995,1.3337936e-05,7.497473e-05,0.021935593,-0.11498789,-0.010121699,0.0165285,0.030430093,-0.016063843,-0.08032252,-0.013245612,-0.11516671,0.09176289,0.033834387,0.039847832,0.045629025,-0.079602964,-0.0056078136,-0.07917758,-0.08780342,0.0916623,0.013848159,-0.11241591,0.050733425,-0.0724031,-0.010903636,0.02862131,-0.02833549,-0.036917314,0.0055861026,0.03216168,-0.039338678,0.011523671,0.021323744,0.067730695,-0.031889725,0.0030738711,-0.04329353,0.05850225,-0.095471926,-0.019914566,0.064134955,-0.010785998,0.09388922,-0.02644137,-0.044833183,0.05784374,0.01261358,0.07354908,0.004868962,0.038188007,-0.07410464,-0.12998271,-0.059421733,0.08489086,0.025858462,0.06663346,0.10170283,-0.008318309,-0.1300994,0.0710922,0.014683065,0.06838499,0.054295138,-0.11859209,-0.017843714,0.03189608,0.049511425,-0.05319184,-0.04654167,-0.015888568,0.03511576,0.022546753,0.114725694,-0.0031294376,0.0026228335,-0.0060238987,0.017384086,0.0077497885,-0.06089282,-0.04328442,-0.048750225
Cc1cc(C)[nH]n1,-0.04062174,0.050237074,0.04374601,-0.07802241,0.06724167,7.5236894e-06,7.832609e-05,0.021946616,-0.11498519,-0.010129315,0.016541488,0.030418444,-0.016066499,-0.08031326,-0.013248,-0.115181625,0.09177923,0.033843834,0.03984931,0.045624327,-0.07960268,-0.005597016,-0.07918505,-0.087799124,0.09166412,0.013853511,-0.11241715,0.050745226,-0.07240336,-0.01090795,0.02861534,-0.028330132,-0.03692103,0.0056041046,0.032157898,-0.039351992,0.011512833,0.021310404,0.0677293,-0.03188822,0.0030735321,-0.043301284,0.058506805,-0.095468394,-0.019907728,0.06413903,-0.010790388,0.09388125,-0.026448674,-0.044838794,0.057828683,0.012617545,0.0735326,0.004868064,0.038198836,-0.074093655,-0.12999442,-0.05943601,0.08489371,0.025846114,0.06663953,0.10169217,-0.0083207525,-0.13010082,0.071104385,0.014682758,0.068373874,0.05430197,-0.11858623,-0.017841302,0.031894118,0.049511142,-0.053174395,-0.046552554,-0.01588048,0.035107844,0.022548448,0.11472244,-0.0031239334,0.0026205946,-0.006040182,0.017377058,0.0077526066,-0.060892113,-0.04328603,-0.04875511
Cc1c[nH]cn1,-0.04062393,0.050232053,0.043746725,-0.07802372,0.067238666,1.1085533e-05,7.9257414e-05,0.021948272,-0.114988394,-0.0101330355,0.01654343,0.030420624,-0.016066298,-0.08031562,-0.013246583,-0.11517872,0.09178006,0.03384442,0.039850313,0.04562402,-0.07960503,-0.0055974666,-0.07918454,-0.087796085,0.09166256,0.013855509,-0.11241846,0.05074201,-0.072400585,-0.010907574,0.028613634,-0.028330524,-0.036921337,0.005605967,0.0321554,-0.03935298,0.011511266,0.021311099,0.06772603,-0.03188479,0.0030711219,-0.043300364,0.05850836,-0.09546853,-0.019906217,0.06413767,-0.010784898,0.09388515,-0.02644534,-0.044839323,0.057830114,0.012622106,0.07353288,0.004871305,0.0382,-0.07409261,-0.12999132,-0.059434384,0.08489592,0.025844496,0.06663853,0.10169269,-0.008321222,-0.13010295,0.071103185,0.014683058,0.068376586,0.05430159,-0.1185888,-0.017843401,0.031892758,0.049510647,-0.05317105,-0.046552967,-0.015879557,0.035106216,0.022550896,0.11472387,-0.0031267572,0.002624224,-0.006042704,0.017377134,0.0077465205,-0.060891658,-0.04328326,-0.048753254
Cc1cc(-n2ccnc2)c(C)cc1-n1ccnc1,-0.04064393,0.05021049,0.043737926,-0.07803704,0.06721324,1.0969117e-05,5.9976708e-05,0.021923594,-0.11500007,-0.010117659,0.016502623,0.03044421,-0.016044818,-0.08033672,-0.013244623,-0.11513909,0.091740385,0.033814855,0.039848067,0.04564928,-0.07959847,-0.0055936947,-0.07918795,-0.08780259,0.091666125,0.013845616,-0.11241609,0.050708964,-0.07241447,-0.010905191,0.028598806,-0.028330564,-0.03692487,0.005573332,0.032176793,-0.039329704,0.0115330145,0.021337058,0.06774865,-0.031887367,0.0030816235,-0.043317746,0.058477607,-0.09546089,-0.019916221,0.0641354,-0.010796774,0.09387365,-0.026436217,-0.04484977,0.057852246,0.012581109,0.073582835,0.004868876,0.038157873,-0.074109256,-0.12998542,-0.059418384,0.08490248,0.025876617,0.066648625,0.10170111,-0.008325942,-0.13008633,0.07109006,0.014665128,0.068404436,0.054276124,-0.118596315,-0.017837172,0.031889044,0.049506612,-0.0531989,-0.046527773,-0.015902113,0.03511763,0.022545947,0.11471163,-0.0031308215,0.002626774,-0.0059894845,0.017400116,0.007775098,-0.060907893,-0.043288592,-0.048742402
CC1CC(C)(C)NCCNC(C)CC(C)(C)NCCN1,-0.040624637,0.050224032,0.043744512,-0.07803205,0.067235455,-1.0009855e-05,8.0532394e-05,0.021938533,-0.11498857,-0.010122159,0.016544512,0.030427204,-0.016067017,-0.0803361,-0.013260059,-0.11517419,0.09175745,0.033826414,0.03984352,0.04562623,-0.07961093,-0.005578568,-0.07919644,-0.08780098,0.0916583,0.013845708,-0.112431616,0.050744094,-0.072407775,-0.010919724,0.028606286,-0.028332647,-0.036914438,0.0056259786,0.0321922,-0.039350107,0.011520386,0.021316187,0.06773857,-0.031886417,0.0030868053,-0.043308817,0.058496714,-0.09545414,-0.019900108,0.06413823,-0.010800624,0.09388283,-0.02646358,-0.04485427,0.05784346,0.012598181,0.07355475,0.0048725046,0.038190395,-0.07409179,-0.12998627,-0.05943863,0.084915325,0.025844317,0.06664641,0.101695865,-0.008331325,-0.13010828,0.07110192,0.014680137,0.068378836,0.054303702,-0.118599325,-0.017847816,0.03190013,0.049500365,-0.053176444,-0.046561293,-0.015881274,0.035103694,0.02254669,0.11471329,-0.0031149797,0.002641813,-0.006023489,0.017393578,0.0077494085,-0.06090023,-0.04330019,-0.04874539
CN(C)CCN(C)CCN(C)C,-0.040617663,0.050234012,0.04374945,-0.07803378,0.06724034,-1.0313932e-05,8.516526e-05,0.021949729,-0.114987604,-0.010138634,0.016555443,0.030421853,-0.016071294,-0.08031757,-0.013262389,-0.115188085,0.091776855,0.033834606,0.039847307,0.045621164,-0.079612836,-0.005577322,-0.079197705,-0.08779741,0.09165942,0.013849971,-0.11243077,0.050747294,-0.07240495,-0.010918185,0.02859587,-0.028325625,-0.036924347,0.005634409,0.032178465,-0.039367132,0.011515986,0.021309063,0.06773285,-0.03188146,0.0030807145,-0.043298133,0.05851397,-0.09546062,-0.01989185,0.06413413,-0.010792736,0.0938932,-0.02645544,-0.044853196,0.057828333,0.012623927,0.07353501,0.004865691,0.038214706,-0.07408202,-0.12999378,-0.059442103,0.084909335,0.025829434,0.06664264,0.10169729,-0.008317728,-0.13011628,0.07111055,0.014684872,0.06837293,0.05431906,-0.11860244,-0.017847368,0.031891964,0.0495029,-0.05315726,-0.046558317,-0.015869126,0.03509668,0.0225491,0.11471981,-0.0031234343,0.0026342822,-0.006044276,0.017373923,0.0077418326,-0.06089358,-0.043287124,-0.0487525
c1cn(Cc2ccc(-c3ccc(Cn4ccnc4)cc3)cc2)cn1,-0.040651146,0.050207265,0.04373588,-0.078041315,0.06721356,8.27387e-06,5.6743622e-05,0.021916106,-0.11500093,-0.010110103,0.01649999,0.030452605,-0.016046409,-0.080342144,-0.013251845,-0.11513582,0.09173661,0.033809327,0.0398466,0.045646142,-0.07961181,-0.0055941306,-0.07918694,-0.08780125,0.09166376,0.0138463285,-0.11241807,0.05070567,-0.07242016,-0.010905191,0.028599251,-0.028323896,-0.036921836,0.0055776183,0.032187164,-0.039329104,0.011534974,0.021339081,0.067749135,-0.03188558,0.003086809,-0.043320585,0.058477677,-0.09544875,-0.019914644,0.06413264,-0.010796019,0.09387018,-0.026436567,-0.0448507,0.057858177,0.012570839,0.07359365,0.0048670284,0.038157877,-0.07411292,-0.12998164,-0.059414774,0.08490846,0.025876502,0.06664697,0.10169647,-0.008330025,-0.13009526,0.071086735,0.014660872,0.06840578,0.05427695,-0.11859895,-0.01784082,0.031891108,0.04950413,-0.053198077,-0.04652559,-0.01589945,0.03511578,0.022543047,0.11471218,-0.0031307153,0.0026355255,-0.0059826523,0.01740525,0.007771553,-0.060907125,-0.04329185,-0.048737753
c1cnc2ccc3ncccc3c2c1,-0.040642854,0.05021741,0.04374132,-0.0780358,0.067216866,9.432435e-06,6.976025e-05,0.021922732,-0.11500143,-0.0101228105,0.016509164,0.030443985,-0.016048279,-0.08032971,-0.013242988,-0.11515052,0.091753215,0.03381602,0.039844736,0.04564401,-0.07959992,-0.005587496,-0.07918854,-0.08780553,0.09166859,0.013849394,-0.11241245,0.050716653,-0.07241597,-0.010903571,0.028603306,-0.02833749,-0.036924236,0.0055811815,0.032173388,-0.039330367,0.011530995,0.021328546,0.067743495,-0.03189438,0.0030835308,-0.043311182,0.05848495,-0.09546484,-0.01991266,0.064134665,-0.010794124,0.09388278,-0.026436266,-0.044843577,0.057847094,0.012595925,0.07356985,0.004864447,0.038167384,-0.07411061,-0.129991,-0.059417725,0.08490358,0.025875833,0.06664482,0.10170415,-0.008314412,-0.13008855,0.07109651,0.01466795,0.06839733,0.054286882,-0.11859392,-0.017837228,0.03189083,0.049511217,-0.053195793,-0.04653442,-0.01589913,0.035116922,0.022542352,0.11471444,-0.0031315647,0.002618989,-0.006001815,0.017391328,0.007772375,-0.060905203,-0.043288328,-0.04874389
