smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107
N=c1[nH]cc[nH]1,-0.0678965,0.05050058,0.032447778,0.0029479293,0.014553035,0.0536004,-0.038643613,-0.027709344,0.054701082,-0.011083912,0.043636557,-0.0068115555,-0.057382215,-0.07690093,-0.030935626,-0.03347367,0.06097571,0.00047417032,-0.012145232,-0.063660465,0.08001892,0.050502755,-0.060789555,0.008383529,0.006240908,-0.051719826,-0.028994,-0.067537405,0.03174066,0.054826364,-0.03445012,-0.05691544,-0.027708538,0.07438456,-0.0730468,-0.039220076,0.008262194,-0.09965511,0.07881503,0.101758555,0.061348837,-0.061113052,0.017957615,-0.07062203,0.05118735,0.04468532,-0.020798834,0.061469667,0.033323433,0.013519689,-0.010954779,0.08329735,-0.036808133,-0.028979875,0.041318923,-0.0069347816,0.10332191,-0.025589589,0.0010318384,0.06437217,-0.03217178,0.009333362,0.025213204,0.025551707,0.01672572,0.08462569,-0.04383939,-0.04433916,-0.0016248976,-0.07320373,-0.018305968,-0.021875475,0.02896382,0.056917783,0.041341327,0.071184844,-0.09857493,-0.031036329,-0.103254564,-0.039423764,-0.07344275,-0.08520872,-0.048346955,0.04188037,-0.06428881,0.048585996,-0.015249483,0.041707773,-0.03589157,0.011864709,0.089218184,-0.075774625,-0.010761391,-0.013122819,0.01043627,-0.028594451,0.09723994,-0.0074618896,-0.009728951,-0.0335225,0.0837553,0.011202356,0.012779766,0.039396416,0.014526138,0.05191075,0.04845394,0.050963465
Cc1ccc(N)cc1,-0.06788705,0.05053497,0.032451127,0.0029358426,0.014535077,0.053599253,-0.038663622,-0.02772542,0.054704715,-0.011066835,0.043642115,-0.006827507,-0.057362374,-0.07689752,-0.030963266,-0.03348186,0.060954195,0.00045297574,-0.012160316,-0.06366549,0.08000636,0.050518885,-0.060799405,0.008385632,0.006256476,-0.05173625,-0.028990038,-0.06751263,0.03174273,0.054809704,-0.034479044,-0.056909714,-0.027682655,0.07438743,-0.07307315,-0.039218403,0.00824824,-0.099659875,0.07880629,0.10174768,0.061331466,-0.061135046,0.017927233,-0.07061093,0.051193643,0.044692922,-0.020797439,0.06146273,0.033316925,0.013527792,-0.010968259,0.083314344,-0.036793973,-0.028991733,0.041317426,-0.0069411416,0.10332087,-0.025591888,0.0010300577,0.064369544,-0.032182407,0.009332685,0.025223121,0.025546808,0.016747365,0.08462531,-0.043810293,-0.044352714,-0.0016224384,-0.07321698,-0.01832431,-0.021866146,0.028980188,0.05690496,0.041368753,0.071193375,-0.098560214,-0.031035058,-0.10324565,-0.039424095,-0.073438086,-0.08519069,-0.048334107,0.04189374,-0.06428954,0.04856909,-0.015265446,0.041697282,-0.035903197,0.011859311,0.08923981,-0.07579018,-0.010771418,-0.0131411515,0.010432553,-0.028615328,0.097230844,-0.0074636,-0.0097192135,-0.033502735,0.08374236,0.011217067,0.012774381,0.039388113,0.014537014,0.051913556,0.04845736,0.050962634
Cc1ccc(CN)cc1,-0.06789544,0.050519813,0.03244873,0.0029454557,0.014538994,0.05360225,-0.038653936,-0.027717406,0.054705087,-0.011080479,0.04363621,-0.006822109,-0.057373125,-0.076898836,-0.030950101,-0.033484947,0.06096523,0.00045795552,-0.012159187,-0.06367426,0.080015324,0.05050752,-0.060792763,0.008383736,0.006251255,-0.051726483,-0.02899263,-0.067523405,0.031745993,0.054815296,-0.034470767,-0.056916516,-0.027693389,0.074384496,-0.073057905,-0.039217923,0.0082552135,-0.09965847,0.07881188,0.10175192,0.061339077,-0.06112937,0.017928394,-0.070613444,0.05119178,0.04469078,-0.020798357,0.061464414,0.033320688,0.013524975,-0.010965595,0.08331008,-0.036800317,-0.028988265,0.041317172,-0.0069417916,0.103324816,-0.025593624,0.0010392815,0.064361684,-0.0321764,0.009327868,0.025220843,0.02555874,0.016742198,0.08462707,-0.043813407,-0.04434157,-0.0016260836,-0.073215194,-0.018311331,-0.021868605,0.02897812,0.056913678,0.04136581,0.07118736,-0.098566875,-0.031025296,-0.10324155,-0.039423954,-0.07343766,-0.08519273,-0.048334237,0.041892223,-0.06428764,0.048575234,-0.015250109,0.041699294,-0.035897605,0.011868354,0.08922869,-0.07578389,-0.010759763,-0.013134725,0.010434907,-0.02860331,0.09723207,-0.0074587516,-0.009719441,-0.03350881,0.08374261,0.011211049,0.012772723,0.039385535,0.0145351235,0.051918253,0.048449207,0.050967548
c1ccc(CNCc2ccccc2)cc1,-0.06779171,0.050813444,0.03240947,0.0028757649,0.014476055,0.053568285,-0.03876476,-0.027873088,0.054763757,-0.010969442,0.043724455,-0.006898109,-0.057202384,-0.076817796,-0.03115335,-0.03347172,0.06077917,0.00031937752,-0.012299269,-0.0636304,0.07991879,0.0506695,-0.06081056,0.008503731,0.0064606946,-0.05181639,-0.028963564,-0.06743477,0.031784028,0.054559305,-0.03456237,-0.056752093,-0.027483676,0.07444379,-0.073379934,-0.03925685,0.008134104,-0.09968545,0.07870754,0.101684585,0.061137564,-0.06125863,0.017812772,-0.070587136,0.051206704,0.044853155,-0.020702412,0.06151138,0.033286314,0.01354232,-0.011069715,0.083392225,-0.036736116,-0.029111747,0.041380934,-0.006997153,0.10337797,-0.025452413,0.00094269216,0.0643827,-0.03219065,0.009361219,0.025264349,0.025336668,0.01688676,0.08466492,-0.043615587,-0.044455666,-0.0015188758,-0.073283345,-0.018541168,-0.021864768,0.02903189,0.05682473,0.04153975,0.07131759,-0.09843343,-0.031107614,-0.103335395,-0.0393726,-0.0733842,-0.08508076,-0.04828976,0.041826602,-0.064336896,0.048496976,-0.015548404,0.041573577,-0.035951816,0.011853929,0.08942589,-0.0759625,-0.011031054,-0.0133124925,0.010384776,-0.028816773,0.09710761,-0.007335903,-0.009641731,-0.033349477,0.08359532,0.01131683,0.012755279,0.03940919,0.014633633,0.051968757,0.048438616,0.050994854
CC(C)NCCNC(C)C,-0.06798797,0.05026859,0.032458164,0.0029836195,0.014592258,0.05362175,-0.038539864,-0.027595451,0.054631114,-0.011199247,0.043563742,-0.0067533515,-0.05750441,-0.07697246,-0.030729279,-0.033509146,0.06112298,0.0005871402,-0.012048084,-0.063728064,0.080123074,0.050347213,-0.060772613,0.008311225,0.0060659787,-0.051673498,-0.029028669,-0.067604795,0.031742606,0.055032976,-0.034379244,-0.05703287,-0.02789101,0.07435809,-0.07277734,-0.03921189,0.008378796,-0.09959604,0.07889071,0.10178828,0.061525427,-0.061038893,0.018047702,-0.07061091,0.051187485,0.04456838,-0.020851431,0.06139932,0.033364058,0.013501406,-0.0108732,0.083196655,-0.03685207,-0.028869065,0.041287147,-0.006908777,0.103312284,-0.025722321,0.001154393,0.06433586,-0.032147862,0.009292279,0.025184523,0.025743514,0.016604278,0.08464496,-0.043980878,-0.044248585,-0.001703823,-0.073175386,-0.018098198,-0.021904057,0.028939627,0.057017248,0.041230004,0.071098685,-0.098684624,-0.030960454,-0.10317472,-0.039434895,-0.07347418,-0.08530384,-0.04839184,0.04195477,-0.06426809,0.04865136,-0.014995795,0.041803725,-0.035866573,0.011906423,0.08907505,-0.075645864,-0.010530909,-0.012950312,0.010480031,-0.028444728,0.09732705,-0.007544452,-0.009785762,-0.033664748,0.08386224,0.01114044,0.012774556,0.039391708,0.014442135,0.05190944,0.04844404,0.050990906
CN(C)C(N)=NC(=N)N,-0.067968264,0.05036445,0.032443054,0.0029711844,0.014570715,0.05360748,-0.03859085,-0.027660059,0.05466636,-0.011152105,0.04361398,-0.0067752637,-0.057454187,-0.07693935,-0.030832104,-0.033505164,0.061048795,0.0005378546,-0.012082674,-0.06369799,0.0800907,0.05041676,-0.060776263,0.00834918,0.0061540464,-0.051677197,-0.02900745,-0.06757934,0.03175495,0.054938026,-0.03440462,-0.057005897,-0.02781519,0.07436411,-0.07289301,-0.03922119,0.008332155,-0.09960504,0.07886109,0.10177055,0.061443638,-0.06107399,0.01800711,-0.070611194,0.051191173,0.04462952,-0.020831449,0.06141877,0.0333511,0.013513127,-0.010906953,0.08324441,-0.036835,-0.02893152,0.041285858,-0.006938519,0.10332678,-0.025651578,0.0011086352,0.06434194,-0.03215666,0.009314118,0.025207032,0.025658358,0.01666218,0.084630415,-0.04391119,-0.044290174,-0.0016750996,-0.07317959,-0.018186342,-0.021892944,0.028947782,0.056982726,0.041274376,0.07112872,-0.09863695,-0.030983372,-0.10319854,-0.039433006,-0.07345028,-0.08526392,-0.048381858,0.04192666,-0.06428131,0.04862143,-0.015112862,0.041770734,-0.035885632,0.011899405,0.08912381,-0.07567617,-0.010627616,-0.013029799,0.010463726,-0.028504288,0.09727706,-0.007492425,-0.009759767,-0.033605598,0.08381069,0.011166893,0.012769106,0.03939022,0.014472055,0.05190689,0.048447877,0.050976336
C(=Nn1cnnc1)c1ccncc1,-0.06771552,0.05097384,0.032399755,0.0028169462,0.014457898,0.05355441,-0.038815033,-0.027953008,0.054799378,-0.010882122,0.04380493,-0.0069576018,-0.057085942,-0.0767578,-0.03129877,-0.033485755,0.060640566,0.0002634651,-0.012384411,-0.06357281,0.079843104,0.05079184,-0.060829073,0.008549208,0.0065659266,-0.051842242,-0.028949732,-0.06740652,0.031778097,0.0544225,-0.034586553,-0.05665888,-0.027330484,0.07450256,-0.07356777,-0.03930794,0.008091237,-0.099737085,0.0786221,0.1016681,0.0609914,-0.0613397,0.017751498,-0.07058348,0.05119844,0.04495447,-0.020665351,0.061547473,0.033239447,0.013534253,-0.011116952,0.08342385,-0.03672926,-0.029212128,0.041400146,-0.0070254123,0.103398174,-0.025375865,0.0008828342,0.064403735,-0.03218546,0.0093838945,0.02526547,0.025204118,0.017002113,0.08466409,-0.043478783,-0.044515096,-0.0014754431,-0.073342934,-0.018646553,-0.021831399,0.02905922,0.056778435,0.04165639,0.07140182,-0.09836652,-0.031142114,-0.103406064,-0.039328262,-0.07333665,-0.0850359,-0.04828174,0.041749604,-0.06435987,0.048430976,-0.01574814,0.041469883,-0.035996083,0.011844169,0.089510985,-0.07605482,-0.011217342,-0.013462331,0.01033308,-0.028961318,0.09704691,-0.007287423,-0.009592487,-0.033259474,0.083528966,0.011381056,0.012728778,0.039424554,0.0146973645,0.051959574,0.048456885,0.05098306
N=C(Nc1ccccc1)Nc1ccccc1,-0.067749456,0.05090148,0.032420836,0.0028470354,0.014466852,0.05354844,-0.038795494,-0.027911255,0.0547828,-0.010921059,0.043765977,-0.0069320723,-0.05714083,-0.07679276,-0.031222558,-0.033469208,0.0607043,0.00029519107,-0.012334488,-0.063599296,0.079869874,0.050735965,-0.060834967,0.008520714,0.0065071266,-0.05183246,-0.028947676,-0.067406364,0.031769298,0.05449105,-0.03458397,-0.056703806,-0.027417231,0.074476175,-0.07347165,-0.03927093,0.008106596,-0.09970434,0.07866486,0.101673655,0.061069306,-0.061303157,0.017784,-0.07058181,0.05121056,0.044892043,-0.020685576,0.06152553,0.03325132,0.013530215,-0.011090446,0.08340846,-0.036733985,-0.029155713,0.041383836,-0.00699877,0.103383824,-0.025419801,0.00091063976,0.06441045,-0.0321914,0.009374011,0.025260398,0.025264427,0.016934108,0.08466017,-0.043556545,-0.044492777,-0.0015081638,-0.07330604,-0.018595558,-0.02185681,0.029047918,0.05679329,0.041584175,0.07135334,-0.098398514,-0.031129021,-0.103364654,-0.03934806,-0.07337038,-0.08506614,-0.04827308,0.041806698,-0.06435046,0.04845539,-0.015644081,0.041518446,-0.035967898,0.011844377,0.08947635,-0.07600649,-0.011110247,-0.013381116,0.010368943,-0.028895168,0.09708379,-0.0073182145,-0.009628309,-0.033309422,0.08357787,0.011354867,0.012742384,0.03941758,0.014667727,0.051961172,0.048454568,0.050987694
CC(N)C=N,-0.06799576,0.050229996,0.03246183,0.0029926365,0.014601901,0.05361622,-0.038524084,-0.02757314,0.054625213,-0.011213867,0.043562524,-0.006739758,-0.057530537,-0.07697865,-0.030691858,-0.033488695,0.061141733,0.00061746454,-0.012030799,-0.06371564,0.080126174,0.050324365,-0.060774397,0.008301569,0.0060285013,-0.051648308,-0.02902471,-0.06762165,0.031730298,0.0550695,-0.034354974,-0.057044007,-0.027923413,0.07436087,-0.07273983,-0.03921818,0.008398625,-0.0996013,0.078909904,0.10179466,0.061554424,-0.061013363,0.018084977,-0.07062669,0.051175065,0.044553682,-0.02085583,0.06140151,0.03336791,0.013493876,-0.010851398,0.083179414,-0.036856316,-0.028850636,0.04128941,-0.0068940567,0.10330075,-0.025732327,0.0011550225,0.064348795,-0.032131985,0.009305254,0.02517282,0.025766678,0.016567873,0.084641844,-0.044024225,-0.044238247,-0.0017205398,-0.07316687,-0.018061304,-0.021910446,0.02892225,0.057025008,0.04118657,0.07108795,-0.09869845,-0.03096493,-0.1031719,-0.039438218,-0.07348515,-0.08532619,-0.048407428,0.04195049,-0.06426215,0.048662305,-0.014966309,0.041818123,-0.03584698,0.011907463,0.08905181,-0.07561621,-0.010500033,-0.012924433,0.010482121,-0.028421666,0.097353324,-0.007555837,-0.009812916,-0.033690255,0.083894536,0.011129441,0.012780004,0.039396353,0.014432647,0.05189717,0.048460763,0.05098802
Cc1ccc2ccccc2n1,-0.06777225,0.05086804,0.032411724,0.002857809,0.014478432,0.05353655,-0.038786482,-0.027897744,0.054776862,-0.010935174,0.043747656,-0.00691602,-0.05716642,-0.07680549,-0.031201812,-0.033488557,0.060724005,0.0002977685,-0.0123256855,-0.06361547,0.07988153,0.050713517,-0.060834497,0.008517642,0.00649642,-0.0518363,-0.028960722,-0.06741696,0.03177692,0.0545009,-0.03458298,-0.056724828,-0.027440602,0.07445651,-0.07344963,-0.03926722,0.008114803,-0.099683315,0.07869426,0.10168397,0.06108797,-0.061298333,0.017794898,-0.07056007,0.051223997,0.044883773,-0.020691236,0.061517995,0.03327287,0.013547585,-0.011097899,0.08339654,-0.036723737,-0.029144006,0.041386385,-0.007016725,0.10337713,-0.025440631,0.0009262711,0.06439349,-0.032201014,0.009365741,0.025269087,0.025299795,0.016924975,0.08465829,-0.043569762,-0.044481426,-0.0015179631,-0.07328944,-0.018590624,-0.021855798,0.02904952,0.056796048,0.041574508,0.07134261,-0.09841323,-0.031117778,-0.10334915,-0.039355796,-0.07337612,-0.085063785,-0.04828456,0.041825727,-0.06433891,0.048466317,-0.015612561,0.041544415,-0.035972867,0.011836628,0.089451954,-0.075992964,-0.0110793635,-0.01336275,0.010368209,-0.02887042,0.09709993,-0.0073172925,-0.009624841,-0.03331721,0.08357884,0.011340683,0.012742343,0.03941122,0.014656286,0.051969636,0.048444103,0.0509898
Cc1ccc(N)cc1C,-0.06788171,0.05055783,0.032447822,0.0029321024,0.014528627,0.053593263,-0.038672324,-0.027739136,0.054708805,-0.0110603385,0.043645706,-0.0068344288,-0.0573529,-0.07689234,-0.030982343,-0.033489406,0.060939264,0.00044084247,-0.012171242,-0.06366916,0.07999923,0.05053111,-0.060800456,0.008395231,0.0062721856,-0.051745906,-0.02899238,-0.06750473,0.031746864,0.054788813,-0.034487356,-0.056899965,-0.027667169,0.07438968,-0.07309676,-0.039217085,0.008238826,-0.09965272,0.07879847,0.10174254,0.06131324,-0.06115136,0.017913425,-0.070601426,0.051201757,0.044706017,-0.020796226,0.06146191,0.033317387,0.013529456,-0.010980476,0.08331977,-0.036791302,-0.029006325,0.041321084,-0.0069472017,0.10332629,-0.025581796,0.0010273904,0.06436668,-0.032185216,0.009332266,0.025227392,0.025533635,0.01676013,0.08462802,-0.043790147,-0.04436134,-0.0016160393,-0.07322417,-0.01834184,-0.021863338,0.028988097,0.056897145,0.041388817,0.07120205,-0.09854768,-0.03103737,-0.10324795,-0.039419174,-0.07343385,-0.08517864,-0.048329797,0.04188982,-0.064291954,0.048562687,-0.01528443,0.04168567,-0.0359139,0.011858725,0.089251496,-0.07580441,-0.010788553,-0.013153948,0.010427918,-0.028633045,0.09721583,-0.0074523548,-0.0097093675,-0.033489585,0.08372786,0.011227883,0.012770415,0.039390605,0.014541847,0.051920902,0.04845199,0.05096688
c1ccc2c(c1)ncn2CCCCn1cnc2ccccc21,-0.067651995,0.051085472,0.03239127,0.0027665207,0.014414944,0.05352173,-0.038860105,-0.02802794,0.054823224,-0.010827206,0.0438584,-0.0070261993,-0.05699871,-0.07671442,-0.031404354,-0.033515207,0.060519706,0.00021261256,-0.012461413,-0.063543275,0.07977101,0.050869726,-0.060859926,0.008572305,0.0066245245,-0.05188792,-0.028944485,-0.06735926,0.031767875,0.054328017,-0.034633927,-0.056570176,-0.027219929,0.07454713,-0.07371068,-0.039345823,0.008056947,-0.09976305,0.07857374,0.101659834,0.060884804,-0.06142264,0.017692689,-0.07055153,0.05122482,0.0450223,-0.020639153,0.061541483,0.033215553,0.013535906,-0.011148218,0.08344332,-0.036692604,-0.029281154,0.041424982,-0.0070431726,0.103402965,-0.025338147,0.0008380525,0.064420335,-0.03219684,0.009413585,0.025271274,0.025104396,0.017071519,0.08468005,-0.04338402,-0.04459081,-0.0014602132,-0.07340598,-0.018738115,-0.02179886,0.029099716,0.05672853,0.041747645,0.07146275,-0.098309815,-0.03117513,-0.103408,-0.03930161,-0.073328935,-0.084981404,-0.04826995,0.041727103,-0.06438035,0.048379526,-0.015877489,0.041392446,-0.03605491,0.011841196,0.08958246,-0.07611149,-0.011330104,-0.013551757,0.010293439,-0.029081428,0.09700654,-0.007249221,-0.009585032,-0.03319936,0.0834953,0.011429857,0.012717961,0.039426427,0.014730931,0.05195441,0.048464578,0.05099168
CNN,-0.068015695,0.05021177,0.032459892,0.0029893043,0.014596827,0.053616248,-0.038513213,-0.027553484,0.05460973,-0.011227904,0.043546658,-0.0067291,-0.057548746,-0.07699775,-0.030667381,-0.03347895,0.061160255,0.0006382484,-0.012021039,-0.06371261,0.0801238,0.050306506,-0.060769103,0.008300691,0.006004532,-0.05164087,-0.029036047,-0.067618735,0.031707592,0.055106286,-0.034345176,-0.0570476,-0.027946483,0.074350834,-0.07271412,-0.039211385,0.008413507,-0.09960765,0.07891453,0.10180555,0.06158458,-0.061007254,0.018113889,-0.070622295,0.051177096,0.044539448,-0.020862797,0.061401203,0.033393264,0.013483199,-0.010847852,0.08315959,-0.03685825,-0.02883448,0.04129254,-0.0068731494,0.10330019,-0.025746167,0.0011659898,0.064354844,-0.032117326,0.009306816,0.025161576,0.025796488,0.016548313,0.08465712,-0.04405357,-0.044235077,-0.0017243852,-0.07316336,-0.01803291,-0.021911588,0.02891593,0.05703323,0.041166466,0.071078986,-0.098697126,-0.030969923,-0.10316182,-0.039439484,-0.07348967,-0.08533017,-0.04841271,0.041936472,-0.064265855,0.04866996,-0.0149470605,0.04182919,-0.035847936,0.01190008,0.08902686,-0.07558954,-0.01048711,-0.012896258,0.0104970075,-0.028402437,0.09735839,-0.007575933,-0.00982956,-0.033709742,0.083922684,0.011118358,0.012778665,0.039407123,0.014415822,0.051896185,0.048469473,0.050979916
Nc1ncnc2nc[nH]c12,-0.06774629,0.050906684,0.032403342,0.002840289,0.014472615,0.05353698,-0.038804214,-0.027919792,0.054783184,-0.010921638,0.04377356,-0.006925717,-0.05715762,-0.07677903,-0.031243157,-0.033493858,0.060692575,0.00029299827,-0.012343869,-0.06358686,0.07986534,0.050738387,-0.060825504,0.008518629,0.0065332055,-0.051818117,-0.028955001,-0.06742583,0.031776287,0.054467734,-0.03457088,-0.056711175,-0.0273953,0.07446917,-0.073490046,-0.039280303,0.008101317,-0.09970265,0.07867418,0.10167588,0.061054826,-0.06130929,0.017796662,-0.070585854,0.051226683,0.044915862,-0.020687178,0.06152656,0.03327204,0.013549803,-0.011104314,0.083419465,-0.03674618,-0.029175438,0.041404683,-0.007018419,0.10338074,-0.025399804,0.0009076409,0.064408846,-0.03219735,0.009373739,0.025256185,0.025260333,0.016956476,0.08465139,-0.043550067,-0.044498526,-0.0014909445,-0.07332295,-0.018611314,-0.02183818,0.029049162,0.056789342,0.04159,0.07135452,-0.09839271,-0.031135151,-0.10336891,-0.039350934,-0.073372796,-0.085060194,-0.048280947,0.041782662,-0.06435494,0.048459478,-0.015671346,0.041513503,-0.035993874,0.011830232,0.08947563,-0.07600075,-0.011132728,-0.013397481,0.010353323,-0.028895682,0.09707474,-0.0073055923,-0.009620855,-0.03329227,0.0835678,0.011344034,0.012757373,0.039417066,0.014660359,0.051958315,0.04845924,0.050985985
CCc1cccc(C)c1N,-0.067875065,0.050574962,0.03244512,0.0029278705,0.0145225655,0.053592864,-0.038679644,-0.027746823,0.054713298,-0.011054892,0.043649986,-0.006837953,-0.057343952,-0.0768872,-0.030996343,-0.033486605,0.06093044,0.00043330807,-0.01218576,-0.06366724,0.07999843,0.050539672,-0.060799982,0.008402742,0.006284966,-0.051749878,-0.028994022,-0.067501664,0.031748433,0.05477223,-0.03449258,-0.056887105,-0.027652977,0.07439223,-0.07311962,-0.03922029,0.008229839,-0.09965947,0.078791775,0.10174118,0.061302118,-0.061158463,0.01790114,-0.070604,0.051199377,0.044715784,-0.020787064,0.061465003,0.033314757,0.0135279745,-0.010986388,0.08332574,-0.0367843,-0.029015202,0.04132734,-0.0069508255,0.10333019,-0.02557687,0.001019612,0.06436332,-0.032185417,0.009333812,0.025231529,0.025518991,0.01676939,0.084631324,-0.04377748,-0.044365197,-0.0016098781,-0.0732312,-0.018355228,-0.021861782,0.028989153,0.056893487,0.041401334,0.07121174,-0.098538905,-0.031043531,-0.10325635,-0.039416835,-0.07343416,-0.08516986,-0.048325874,0.04188261,-0.06429629,0.04855894,-0.015301622,0.041674532,-0.03591287,0.011860856,0.089263074,-0.07581699,-0.01080592,-0.013164785,0.0104241595,-0.028644228,0.09720615,-0.0074405093,-0.009700989,-0.0334781,0.08371752,0.0112333875,0.012770801,0.039392076,0.014550055,0.051922653,0.04844934,0.050970368
CCN1CCCC1CN,-0.067964405,0.050326742,0.032450408,0.0029743882,0.014577625,0.05363947,-0.03856782,-0.027621834,0.054652996,-0.0111727305,0.043585774,-0.006773703,-0.057472833,-0.076948866,-0.03078224,-0.03350082,0.06109217,0.0005543665,-0.012075998,-0.06370882,0.08009559,0.050381407,-0.060772743,0.00832619,0.0061206166,-0.051672377,-0.029015586,-0.067589164,0.031748123,0.054983348,-0.034396105,-0.057007723,-0.027833998,0.074363776,-0.07284835,-0.039218172,0.008351034,-0.09963267,0.07887533,0.10178011,0.061478928,-0.061047386,0.018024031,-0.070623584,0.051176812,0.04459753,-0.02083684,0.06142162,0.033357672,0.013513943,-0.010891166,0.0832371,-0.03683898,-0.02889461,0.041303698,-0.006927238,0.10331362,-0.025678402,0.0011239871,0.064341456,-0.032155827,0.009300541,0.0251931,0.025697835,0.01663824,0.08464424,-0.04394083,-0.044267245,-0.0016765078,-0.073182814,-0.018157957,-0.021893293,0.028945724,0.056996632,0.04126424,0.071112454,-0.098658755,-0.030979088,-0.10319584,-0.03943866,-0.07346001,-0.08527104,-0.048387222,0.041931305,-0.064277045,0.048640195,-0.015068516,0.04178759,-0.03587006,0.011897242,0.08911576,-0.07567834,-0.010601833,-0.012998242,0.010470543,-0.028474318,0.09731085,-0.007522338,-0.009769587,-0.03361851,0.08382612,0.0111490525,0.012774301,0.03938902,0.014461554,0.05191528,0.04844793,0.05097763
c1ccc(N2CCNCC2)cc1,-0.06784117,0.05069641,0.0324177,0.0028967978,0.014502529,0.053583734,-0.03872105,-0.027812438,0.054740243,-0.011016175,0.043695834,-0.0068673156,-0.05726581,-0.07684785,-0.031075573,-0.03348023,0.060853552,0.00037721405,-0.012245234,-0.06364347,0.07996763,0.05060643,-0.060797505,0.00846161,0.006388788,-0.051778626,-0.028977284,-0.0674772,0.031773705,0.05465573,-0.034521937,-0.056817487,-0.027567513,0.07441574,-0.073258735,-0.03925261,0.008183438,-0.09967533,0.078748286,0.10170999,0.061218105,-0.061210304,0.017864693,-0.070599295,0.05120153,0.044795115,-0.020731246,0.061491624,0.033305395,0.013534486,-0.011029769,0.08335966,-0.036763337,-0.029060058,0.04135601,-0.0069874134,0.10336709,-0.02550437,0.0009871721,0.064369515,-0.032183364,0.009346861,0.025250372,0.025416322,0.01683521,0.084654875,-0.043690838,-0.044412557,-0.0015540938,-0.07325343,-0.018452337,-0.021869924,0.029006172,0.05686711,0.041468892,0.07126879,-0.09848559,-0.031077655,-0.10330575,-0.03939276,-0.07340165,-0.085129246,-0.048312016,0.041849967,-0.06432322,0.048528146,-0.015439276,0.041625664,-0.035931934,0.011863486,0.08934584,-0.07588898,-0.010933762,-0.013241105,0.010411017,-0.028727408,0.09715034,-0.0073770806,-0.009667827,-0.033410937,0.08365065,0.011272524,0.012763104,0.039403744,0.014594738,0.051950216,0.04844237,0.05098576
